worker_id,unit_id,tries_amount,questionnaire_amount,dimensions_amount,document_amount,worker_paid,current_try,q_0_age_question,q_0_age_answer,q_0_age_value,q_0_school_question,q_0_school_answer,q_0_school_value,q_0_taxes_question,q_0_taxes_answer,q_0_taxes_value,q_0_political_views_question,q_0_political_views_answer,q_0_political_views_value,q_0_consideration_question,q_0_consideration_answer,q_0_consideration_value,q_0_southern_border_question,q_0_southern_border_answer,q_0_southern_border_value,q_0_environment_question,q_0_environment_answer,q_0_environment_value,q_0_time_elapsed,q_0_accesses,q_1_farmers_question,q_1_farmers_answer,q_1_farmers_value,q_1_time_elapsed,q_1_accesses,q_2_marks_question,q_2_marks_answer,q_2_marks_value,q_2_time_elapsed,q_2_accesses,q_3_athletics_question,q_3_athletics_answer,q_3_athletics_value,q_3_time_elapsed,q_3_accesses,doc_index,doc_name,doc_statement,doc_claimant,doc_date,doc_originatedFrom,doc_ground_truth_value,doc_ground_truth_label,doc_truthfulness_value,doc_truthfulness_label,doc_truthfulness_justification,doc_truthfulness_url,doc_accesses,doc_time_elapsed
ACC7YDOFVIRMW,unit_24,10,4,1,8,TRUE,1,What is your age range?,26-35,2,What is the highest level of school you have completed or the highest degree you have received?,Four year college degree/bachelorâs degree,3,"Last year what was your total family income from all sources, before taxes?","10,000 to less than 20,000",1,"In general, would you describe your political views as",Conservative,1,"In politics today, do you consider yourself a",Republican,0,Should the U.S. build a wall along the southern border?,Agree,0,Should the government increase environmental regulations to prevent climate change?,Agree,0,34.07,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,3,20.04,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,5,13.55,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,6,48.57,1,0,LOW,Injecting Bleach Could Be a Cure for COVID19,Donald Trump,4/23/2020,Press Conference,0,pants-on-fire,4,mostly-true,"Mostly True (The statement contains an element of truth but ignores critical facts that would give a different impression) https://www.mturk.com/ Amazon Mechanical Turk (MTurk) is a crowdsourcing marketplace that makes it easier for individuals and businesses to outsource their processes and jobs to a distributed workforce who can perform these tasks virtually. This could include anything from conducting simple data validation and research to more subjective tasks like survey participation, content moderation, and more. MTurk enables companies to harness the collective intelligence, skills, and insights from a global workforce to streamline business processes, augment data collection and analysis, and accelerate machine learning development.While technology continues to improve, there are still many things that human beings can do much more effectively than computers, such as moderating content, performing data deduplication, or research. Traditionally, tasks like this have been accomplished by hiring a large temporary workforce, which is time consuming, expensive and difficult to scale, or have gone undone. Crowdsourcing is a good way to break down a manual, time-consuming project into smaller, more manageable tasks to be completed by distributed workers over the Internet (also known as âmicrotasksâ).",https://www.mturk.com/,1,282.91
ACC7YDOFVIRMW,unit_24,10,4,1,8,TRUE,1,What is your age range?,26-35,2,What is the highest level of school you have completed or the highest degree you have received?,Four year college degree/bachelorâs degree,3,"Last year what was your total family income from all sources, before taxes?","10,000 to less than 20,000",1,"In general, would you describe your political views as",Conservative,1,"In politics today, do you consider yourself a",Republican,0,Should the U.S. build a wall along the southern border?,Agree,0,Should the government increase environmental regulations to prevent climate change?,Agree,0,34.07,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,3,20.04,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,5,13.55,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,6,48.57,1,1,pants-on-fire_doc2,We inherited a broken testâ for COVID19,Donald Trump,2020-30-03,"Interview on ""Fox and Friends""",0,pants-on-fire,5,TRUE,"Trump was born and raised in Queens, a borough of New York City, and received a bachelor's degree in economics from the Wharton School. He took charge of his family's real-estate business in 1971, renamed it The Trump Organization, and expanded its operations from Queens and Brooklyn into Manhattan. The company built or renovated skyscrapers, hotels, casinos, and golf courses. Trump later started various side ventures, mostly by licensing his name. He bought the Miss Universe brand of beauty pageants in 1996, and sold it in 2015. Trump and his businesses had been involved in more than 4,000 state and federal legal actions, including six bankruptcies. He produced and hosted The Apprentice, a reality television series, from 2003 to 2015. As of 2020, Forbes estimated his net worth to be $2.1 billion.[a]Trump's political positions have been described as populist, protectionist, and nationalist. He entered the 2016 presidential race as a Republican and was elected in a surprise victory over Democratic nominee Hillary Clinton, although he lost the popular vote.[b] He became the oldest first-term U.S. president,[c] and the first without prior military or government service. His election and policies have sparked numerous protests. Trump has made many false or misleading statements during his campaign and presidency. The statements have been documented by fact-checkers, and the media have widely described the phenomenon as unprecedented in American politics. Many of his comments and actions have been characterized as racially charged or racist.During his presidency, Trump ordered a travel ban on citizens from several Muslim-majority countries, citing security concerns; after legal challenges, the Supreme Court upheld the policy's third revision. He enacted a tax-cut package for individuals and businesses, rescinding the individual health insurance mandate penalty. He appointed Neil Gorsuch and Brett Kavanaugh to the Supreme Court. In foreign policy, Trump has pursued an America First agenda, withdrawing the U.S. from the Trans-Pacific Partnership trade negotiations, the Paris Agreement on climate change, and the Iran nuclear deal. He imposed import tariffs which triggered a trade war with China, recognized Jerusalem as the capital of Israel, and withdrew U.S. troops from northern Syria. Trump met thrice with North Korea's leader Kim Jong-un, but talks on denuclearization broke down in 2019.A special counsel investigation led by Robert Mueller found that Trump and his campaign welcomed and encouraged Russian interference in the 2016 presidential election under the belief that it would be politically advantageous, but did not find sufficient evidence to press charges of criminal conspiracy or coordination with Russia.[d] Mueller also investigated Trump for obstruction of justice, and his report neither indicted nor exonerated Trump on that offense. After Trump solicited the investigation by Ukraine of a political rival, Joe Biden, who later became his presumptive Democratic opponent in the 2020 presidential election, the House of Representatives impeached him in December 2019 for abuse of power and obstruction of Congress. The Senate acquitted him of both charges in February 2020",https://twitter.com/realdonaldtrump,1,95.35
ACC7YDOFVIRMW,unit_24,10,4,1,8,TRUE,1,What is your age range?,26-35,2,What is the highest level of school you have completed or the highest degree you have received?,Four year college degree/bachelorâs degree,3,"Last year what was your total family income from all sources, before taxes?","10,000 to less than 20,000",1,"In general, would you describe your political views as",Conservative,1,"In politics today, do you consider yourself a",Republican,0,Should the U.S. build a wall along the southern border?,Agree,0,Should the government increase environmental regulations to prevent climate change?,Agree,0,34.07,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,3,20.04,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,5,13.55,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,6,48.57,1,2,false_doc8,Church services canât resume until weâre all vaccinated says Bill Gates,Bloggers,9/4/2020,Blog Post,1,FALSE,5,TRUE,"The coronavirus pandemic pits all of humanity against the virus. The damage to health, wealth, and well-being has already been enormous. This is like a world war, except in this case, weâre all on the same side. Everyone can work together to learn about the disease and develop tools to fight it. I see global innovation as the key to limiting the damage. This includes innovations in testing, treatments, vaccines, and policies to limit the spread while minimizing the damage to economies and well-being.",https://www.cfn.media/,1,104.13
ACC7YDOFVIRMW,unit_24,10,4,1,8,TRUE,1,What is your age range?,26-35,2,What is the highest level of school you have completed or the highest degree you have received?,Four year college degree/bachelorâs degree,3,"Last year what was your total family income from all sources, before taxes?","10,000 to less than 20,000",1,"In general, would you describe your political views as",Conservative,1,"In politics today, do you consider yourself a",Republican,0,Should the U.S. build a wall along the southern border?,Agree,0,Should the government increase environmental regulations to prevent climate change?,Agree,0,34.07,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,3,20.04,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,5,13.55,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,6,48.57,1,3,mostly-false_doc9,Says a5G LAW PASSED while everyone was distractedâ with the coronavirus pandemic and lists 20 symptoms associated with 5G exposure,Facebook Post,2020-28-03,Facebook Posts,2,mostly-false,5,TRUE,Says a â5G LAW PASSED while everyone was distractedâ with the coronavirus pandemic and lists 20 symptoms associated with 5G exposure.,https://www.wral.com/coronavirus/fact-check-viral-post-falsely-links-coronavirus-to-5g-data/19044480/,1,58.06
ACC7YDOFVIRMW,unit_24,10,4,1,8,TRUE,1,What is your age range?,26-35,2,What is the highest level of school you have completed or the highest degree you have received?,Four year college degree/bachelorâs degree,3,"Last year what was your total family income from all sources, before taxes?","10,000 to less than 20,000",1,"In general, would you describe your political views as",Conservative,1,"In politics today, do you consider yourself a",Republican,0,Should the U.S. build a wall along the southern border?,Agree,0,Should the government increase environmental regulations to prevent climate change?,Agree,0,34.07,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,3,20.04,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,5,13.55,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,6,48.57,1,4,HIGH,Yes We can,Barack Obama,1/8/2008,Facebook Post,5,TRUE,5,TRUE,"""Yes We Can"" (Made in Mexico song), a song featured in Guitar Hero II""Yes We Can"" (slogan), a slogan used by the 2008 Barack Obama presidential campaign""Obama (Yes We Can)"", a 2008 campaign song by Andy Fraser",https://en.wikipedia.org/wiki/Yes_We_Can,1,64.42
ACC7YDOFVIRMW,unit_24,10,4,1,8,TRUE,1,What is your age range?,26-35,2,What is the highest level of school you have completed or the highest degree you have received?,Four year college degree/bachelorâs degree,3,"Last year what was your total family income from all sources, before taxes?","10,000 to less than 20,000",1,"In general, would you describe your political views as",Conservative,1,"In politics today, do you consider yourself a",Republican,0,Should the U.S. build a wall along the southern border?,Agree,0,Should the government increase environmental regulations to prevent climate change?,Agree,0,34.07,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,3,20.04,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,5,13.55,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,6,48.57,1,5,half-true_doc3,So Oscar Health the company tapped by Trump to profit from covid tests is a Kushner company Imagine that profits over national safety,Facebook Post,2020-15-03,Facebook Posts,3,half-true,5,TRUE,"you know it, weâll be profitable,â said Brian West, the companyâs chief financial officer. âItâs around the corner.âThe company says its medical loss ratio in 2018 should be in line with broader industry targets of spending about 85 percent of premiums on claims, down about 10 percentage points from 2017. (Anything over 90 percent typically means the company is losing money on each claim.) It also says itâs on track for $1 billion in gross premium revenue by yearâs end.The company says it plans to grow at a measured rate of four to five cities per year, and is expecting to reach 260,000 members in 2018, up from a peak of 100,000 in 2017.âHockey stick business models donât work in health care,â said Brian Singerman, an investor at Founders Fund, who led the round.âMario and Josh knew that Oscar had to earn the trust of patients and rebuild each piece of the insurance stack with technology, completely from scratch,â he said.Proving its valuationHealth insurance experts say Oscar still has a long road ahead to prove its valuation.âWhile start-up insurers have the potential to show massive revenue growth, underlying profitability for companies that actually have viable businesses is limited through market forces and regulatory requirements,â said Ari Gottlieb, a consultant who specializes in health insurance.â³(Oscarâs) valuation per member is six to eight times that of established, publicly traded health plans that have actually achieved consistent profitability.âOscarâs Schlosser says the companyâs valuation is warranted, given that it has built âeverything in house,â including technology for processing claims and managing its members, which it describes as unique.Down the road, he described Oscar as having big plans to move into other markets, like Medicare, and he didnât rule out a partnership with the companyâs newest investor: Verily. Alphabet, as CNBC recently reported, is considering its own move into a lucrative corner of the health insurance market.Other investors that participated in the round include Joe Lonsdaleâs 8VC, Fidelity, General Catalyst, Khosla Ventures and Thrive Capital, among others.",https://www.cnbc.com/2018/03/27/oscar-health-raises-165-million-at-3-point-2-billion-alphabet-founders.html,1,51.44
ACC7YDOFVIRMW,unit_24,10,4,1,8,TRUE,1,What is your age range?,26-35,2,What is the highest level of school you have completed or the highest degree you have received?,Four year college degree/bachelorâs degree,3,"Last year what was your total family income from all sources, before taxes?","10,000 to less than 20,000",1,"In general, would you describe your political views as",Conservative,1,"In politics today, do you consider yourself a",Republican,0,Should the U.S. build a wall along the southern border?,Agree,0,Should the government increase environmental regulations to prevent climate change?,Agree,0,34.07,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,3,20.04,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,5,13.55,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,6,48.57,1,6,true_doc9,Photo shows a crowded New York City subway train during stayathome order,Viral Image,2/4/2020,Facebook Post,5,TRUE,5,TRUE,"A woman was shoved head-first into the side of a New York City subway train Wednesday by a seemingly deranged man in what appeared to be an unprovoked attack, stunning video shows.A video posted to Twitter on Wednesday, in a bid to get the attention of police, shows a man hopping up and down and moving about the platform at DeKalb Avenue station in Brooklyn around 7:20 p.m. when he appears to suddenly shove someone on the crowded platform.",https://www.foxnews.com/us/new-york-city-subway-train-attack,1,45.88
ACC7YDOFVIRMW,unit_24,10,4,1,8,TRUE,1,What is your age range?,26-35,2,What is the highest level of school you have completed or the highest degree you have received?,Four year college degree/bachelorâs degree,3,"Last year what was your total family income from all sources, before taxes?","10,000 to less than 20,000",1,"In general, would you describe your political views as",Conservative,1,"In politics today, do you consider yourself a",Republican,0,Should the U.S. build a wall along the southern border?,Agree,0,Should the government increase environmental regulations to prevent climate change?,Agree,0,34.07,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,3,20.04,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,5,13.55,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,6,48.57,1,7,mostly-true_doc9,Says a California surfer wasalone in the oceanâ when he was arrested for violating the stateâs stayathome order,Viral Image,8/4/2020,Viral Image,4,mostly-true,5,TRUE,"Claim by Louie Gohmert: Says a powder has been developed that, when mixed with water, âis being used in Germany as a mist. Health care workers go through a misting tent going into the hospital and it kills the coronavirus completely dead not only right then, but any time in the next 14 days that the virus touches anything thatâs been sprayed, it is killed.â",https://mediabiasfactcheck.com/2020/04/10/the-latest-fact-checks-from-the-international-fact-checking-network-ifcn-04-10-2020/,1,40.33
A328Q9AM88PJIY,unit_25,10,4,1,8,TRUE,1,What is your age range?,36-50,3,What is the highest level of school you have completed or the highest degree you have received?,Four year college degree/bachelorâs degree,3,"Last year what was your total family income from all sources, before taxes?","75,000 to less than 100,000",6,"In general, would you describe your political views as",Very conservative,0,"In politics today, do you consider yourself a",Democrat,1,Should the U.S. build a wall along the southern border?,Agree,0,Should the government increase environmental regulations to prevent climate change?,Agree,0,23.79,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,9,13.26,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,11,31.98,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,5,17.3,1,0,pants-on-fire_doc2,We inherited a broken testâ for COVID19,Donald Trump,2020-30-03,"Interview on ""Fox and Friends""",0,pants-on-fire,3,half-true,Donald trump is the president of USA. The climate change is not occured for him. So this statement is half true,https://twitter.com/realdonaldtrump,1,169.06
A328Q9AM88PJIY,unit_25,10,4,1,8,TRUE,1,What is your age range?,36-50,3,What is the highest level of school you have completed or the highest degree you have received?,Four year college degree/bachelorâs degree,3,"Last year what was your total family income from all sources, before taxes?","75,000 to less than 100,000",6,"In general, would you describe your political views as",Very conservative,0,"In politics today, do you consider yourself a",Democrat,1,Should the U.S. build a wall along the southern border?,Agree,0,Should the government increase environmental regulations to prevent climate change?,Agree,0,23.79,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,9,13.26,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,11,31.98,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,5,17.3,1,1,half-true_doc3,So Oscar Health the company tapped by Trump to profit from covid tests is a Kushner company Imagine that profits over national safety,Facebook Post,2020-15-03,Facebook Posts,3,half-true,4,mostly-true,"So Oscar Health, the company tapped by Trump to profit from covid tests, is a Kushner company. Imagine that, profits over national safety.",https://www.snopes.com/fact-check/trump-profit-hydroxychloroquine/,1,42.54
A328Q9AM88PJIY,unit_25,10,4,1,8,TRUE,1,What is your age range?,36-50,3,What is the highest level of school you have completed or the highest degree you have received?,Four year college degree/bachelorâs degree,3,"Last year what was your total family income from all sources, before taxes?","75,000 to less than 100,000",6,"In general, would you describe your political views as",Very conservative,0,"In politics today, do you consider yourself a",Democrat,1,Should the U.S. build a wall along the southern border?,Agree,0,Should the government increase environmental regulations to prevent climate change?,Agree,0,23.79,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,9,13.26,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,11,31.98,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,5,17.3,1,2,mostly-true_doc9,Says a California surfer wasalone in the oceanâ when he was arrested for violating the stateâs stayathome order,Viral Image,8/4/2020,Viral Image,4,mostly-true,4,mostly-true,"Says a California surfer was âalone, in the ocean,â when he was arrested for violating the stateâs stay-at-home order.",https://www.amazon.com/Alone-Orphaned-Ocean-Richard-Logan/dp/0982000979,1,41.18
A328Q9AM88PJIY,unit_25,10,4,1,8,TRUE,1,What is your age range?,36-50,3,What is the highest level of school you have completed or the highest degree you have received?,Four year college degree/bachelorâs degree,3,"Last year what was your total family income from all sources, before taxes?","75,000 to less than 100,000",6,"In general, would you describe your political views as",Very conservative,0,"In politics today, do you consider yourself a",Democrat,1,Should the U.S. build a wall along the southern border?,Agree,0,Should the government increase environmental regulations to prevent climate change?,Agree,0,23.79,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,9,13.26,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,11,31.98,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,5,17.3,1,3,false_doc8,Church services canât resume until weâre all vaccinated says Bill Gates,Bloggers,9/4/2020,Blog Post,1,FALSE,5,TRUE,"Church services canât resume until weâre all vaccinated, says Bill Gates. So the statement is true",https://www.thefreedictionary.com/vaccinated,1,61.53
A328Q9AM88PJIY,unit_25,10,4,1,8,TRUE,1,What is your age range?,36-50,3,What is the highest level of school you have completed or the highest degree you have received?,Four year college degree/bachelorâs degree,3,"Last year what was your total family income from all sources, before taxes?","75,000 to less than 100,000",6,"In general, would you describe your political views as",Very conservative,0,"In politics today, do you consider yourself a",Democrat,1,Should the U.S. build a wall along the southern border?,Agree,0,Should the government increase environmental regulations to prevent climate change?,Agree,0,23.79,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,9,13.26,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,11,31.98,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,5,17.3,1,4,mostly-false_doc9,Says a5G LAW PASSED while everyone was distractedâ with the coronavirus pandemic and lists 20 symptoms associated with 5G exposure,Facebook Post,2020-28-03,Facebook Posts,2,mostly-false,4,mostly-true,a â5G LAW PASSED while everyone was distractedâ with the coronavirus pandemic and lists 20 symptoms associated with 5G exposure.,https://en.wikipedia.org/wiki/COVID-19_pandemic,1,95.91
A328Q9AM88PJIY,unit_25,10,4,1,8,TRUE,1,What is your age range?,36-50,3,What is the highest level of school you have completed or the highest degree you have received?,Four year college degree/bachelorâs degree,3,"Last year what was your total family income from all sources, before taxes?","75,000 to less than 100,000",6,"In general, would you describe your political views as",Very conservative,0,"In politics today, do you consider yourself a",Democrat,1,Should the U.S. build a wall along the southern border?,Agree,0,Should the government increase environmental regulations to prevent climate change?,Agree,0,23.79,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,9,13.26,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,11,31.98,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,5,17.3,1,5,LOW,Injecting Bleach Could Be a Cure for COVID19,Donald Trump,4/23/2020,Press Conference,0,pants-on-fire,3,half-true,Injecting Bleach Could Be a Cure for COVID-19.So the statement is half true. To make some additional information,https://www.distractify.com/p/injecting-bleach,1,94.96
A328Q9AM88PJIY,unit_25,10,4,1,8,TRUE,1,What is your age range?,36-50,3,What is the highest level of school you have completed or the highest degree you have received?,Four year college degree/bachelorâs degree,3,"Last year what was your total family income from all sources, before taxes?","75,000 to less than 100,000",6,"In general, would you describe your political views as",Very conservative,0,"In politics today, do you consider yourself a",Democrat,1,Should the U.S. build a wall along the southern border?,Agree,0,Should the government increase environmental regulations to prevent climate change?,Agree,0,23.79,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,9,13.26,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,11,31.98,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,5,17.3,1,6,HIGH,Yes We can,Barack Obama,1/8/2008,Facebook Post,5,TRUE,5,TRUE,Barak Obama is a nie person. He live for the US people. So the statement is true,https://en.wikipedia.org/wiki/Barack_Obama,1,67.27
A328Q9AM88PJIY,unit_25,10,4,1,8,TRUE,1,What is your age range?,36-50,3,What is the highest level of school you have completed or the highest degree you have received?,Four year college degree/bachelorâs degree,3,"Last year what was your total family income from all sources, before taxes?","75,000 to less than 100,000",6,"In general, would you describe your political views as",Very conservative,0,"In politics today, do you consider yourself a",Democrat,1,Should the U.S. build a wall along the southern border?,Agree,0,Should the government increase environmental regulations to prevent climate change?,Agree,0,23.79,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,9,13.26,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,11,31.98,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,5,17.3,1,7,true_doc9,Photo shows a crowded New York City subway train during stayathome order,Viral Image,2/4/2020,Facebook Post,5,TRUE,5,TRUE,Photo shows a crowded New York City subway train during stay-at-home order. So the statement is true.,https://www.jpost.com/american-politics/viral-image-shared-by-celebrities-comparing-trump-to-hitler-was-faked-630200,1,58.73
A3BV3UTERL8G0D,unit_26,10,4,1,8,TRUE,1,What is your age range?,36-50,3,What is the highest level of school you have completed or the highest degree you have received?,Four year college degree/bachelorâs degree,3,"Last year what was your total family income from all sources, before taxes?","20,000 to less than 30,000",2,"In general, would you describe your political views as",Conservative,1,"In politics today, do you consider yourself a",Independent,2,Should the U.S. build a wall along the southern border?,Agree,0,Should the government increase environmental regulations to prevent climate change?,Agree,0,144.18,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,9,478.64,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,10,33.23,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,20,249.3,1,0,LOW,Injecting Bleach Could Be a Cure for COVID19,Donald Trump,4/23/2020,Press Conference,0,pants-on-fire,2,mostly-false,All the latest breaking news on Donald Trump. Browse The Independentâs complete collection of articles and commentary on Donald Trump.,https://www.donaldjtrump.com/,1,304.03
A3BV3UTERL8G0D,unit_26,10,4,1,8,TRUE,1,What is your age range?,36-50,3,What is the highest level of school you have completed or the highest degree you have received?,Four year college degree/bachelorâs degree,3,"Last year what was your total family income from all sources, before taxes?","20,000 to less than 30,000",2,"In general, would you describe your political views as",Conservative,1,"In politics today, do you consider yourself a",Independent,2,Should the U.S. build a wall along the southern border?,Agree,0,Should the government increase environmental regulations to prevent climate change?,Agree,0,144.18,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,9,478.64,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,10,33.23,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,20,249.3,1,1,false_doc8,Church services canât resume until weâre all vaccinated says Bill Gates,Bloggers,9/4/2020,Blog Post,1,FALSE,5,TRUE,The blogs are hosted by Google and generally accessed from a subdomain of blogspot.com.Blogs can also be served from a custom domain owned by the user.,https://en.wikipedia.org/wiki/Blogger_%28service%29,1,112.32
A3BV3UTERL8G0D,unit_26,10,4,1,8,TRUE,1,What is your age range?,36-50,3,What is the highest level of school you have completed or the highest degree you have received?,Four year college degree/bachelorâs degree,3,"Last year what was your total family income from all sources, before taxes?","20,000 to less than 30,000",2,"In general, would you describe your political views as",Conservative,1,"In politics today, do you consider yourself a",Independent,2,Should the U.S. build a wall along the southern border?,Agree,0,Should the government increase environmental regulations to prevent climate change?,Agree,0,144.18,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,9,478.64,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,10,33.23,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,20,249.3,1,2,HIGH,Yes We can,Barack Obama,1/8/2008,Facebook Post,5,TRUE,4,mostly-true,"Barack Obama was the 44th president of the United States (2009-2017) and the first African American to be elected to that office. Obama was born in Hawaii, studied at Columbia and Harvard.",https://www.history.com/topics/us-presidents/barack-obama,1,57.33
A3BV3UTERL8G0D,unit_26,10,4,1,8,TRUE,1,What is your age range?,36-50,3,What is the highest level of school you have completed or the highest degree you have received?,Four year college degree/bachelorâs degree,3,"Last year what was your total family income from all sources, before taxes?","20,000 to less than 30,000",2,"In general, would you describe your political views as",Conservative,1,"In politics today, do you consider yourself a",Independent,2,Should the U.S. build a wall along the southern border?,Agree,0,Should the government increase environmental regulations to prevent climate change?,Agree,0,144.18,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,9,478.64,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,10,33.23,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,20,249.3,1,3,mostly-false_doc9,Says a5G LAW PASSED while everyone was distractedâ with the coronavirus pandemic and lists 20 symptoms associated with 5G exposure,Facebook Post,2020-28-03,Facebook Posts,2,mostly-false,4,mostly-true,"Here are 45 Facebook post ideas that are sure to generate high engagement: You can think of these Facebook post ideas as tips. These tips for Facebook post ideas will prompt your Facebook fans to fall over each other to like, share, and comment on your posts. 45 Facebook Post Ideas.",https://www.lyfemarketing.com/blog/facebook-post-ideas/,1,92.67
A3BV3UTERL8G0D,unit_26,10,4,1,8,TRUE,1,What is your age range?,36-50,3,What is the highest level of school you have completed or the highest degree you have received?,Four year college degree/bachelorâs degree,3,"Last year what was your total family income from all sources, before taxes?","20,000 to less than 30,000",2,"In general, would you describe your political views as",Conservative,1,"In politics today, do you consider yourself a",Independent,2,Should the U.S. build a wall along the southern border?,Agree,0,Should the government increase environmental regulations to prevent climate change?,Agree,0,144.18,1,"If three farmers can plant three trees in three hours, how long would it take nine farmers to plant nine trees?",,9,478.64,1,Sean received both the 5th highest and the 5th lowest mark in the class. How many students are there in the class?,,10,33.23,1,"In an athletics team, females are four times more likely to win a medal than males. This year the team has won 20 medals so far. How many of these have been won by males?",,20,249.3,1,4,true_doc9,Photo shows a crowded New York City subway train during stayathome order,Viral Image,2/4/2020,Facebook Post,5,TRUE,3,half-true,"The Crossword Solver found 21 answers to the Viral Internet images, say crossword clue. The Crossword Solver finds answers to American-style crosswords, British-style crosswords, general knowledge crosswords and cryptic crossword puzzles. Enter the answer length or the answer pattern to get better results. Click the answer to find similar crossword clues.","https://www.wordplays.com/crossword-solver/Viral-Internet-images,-say",1,38.61
